@relation 'MyJedit-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 200 -T 0-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 60 -T 0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 60 -T 0'

@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute CountLineCodeExe_delta numeric
@attribute AvgLine_delta numeric
@attribute CountDeclInstanceVariable_delta numeric
@attribute CountStmtExe_delta numeric
@attribute CountLineComment_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountDeclmethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute SumEssential_delta numeric
@attribute SumCyclomaticStrict_delta numeric
@attribute AvgLineBlank_delta numeric
@attribute s13 numeric
@attribute s29 numeric
@attribute s70 numeric
@attribute s91 numeric
@attribute s98 numeric
@attribute s139 numeric
@attribute s145 numeric
@attribute s200 numeric
@attribute s219 numeric
@attribute s259 numeric
@attribute s262 numeric
@attribute s263 numeric
@attribute s264 numeric
@attribute s266 numeric
@attribute s269 numeric
@attribute s334 numeric
@attribute s390 numeric
@attribute s639 numeric
@attribute s701 numeric
@attribute s788 numeric
@attribute s859 numeric
@attribute s909 numeric
@attribute s910 numeric
@attribute s1092 numeric
@attribute s1520 numeric
@attribute s1736 numeric
@attribute s2159 numeric
@attribute s2473 numeric
@attribute s2752 numeric
@attribute s3313 numeric
@attribute s3871 numeric
@attribute s4914 numeric
@attribute s5303 numeric
@attribute s6036 numeric
@attribute s6336 numeric
@attribute s6363 numeric
@attribute s6569 numeric
@attribute s6949 numeric
@attribute s7559 numeric
@attribute s9135 numeric
@attribute s9227 numeric
@attribute s9439 numeric
@attribute s11467 numeric
@attribute bug_introducing {0,1}

@data
18,142,2,24,0.62,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,142,2,8,0.38,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,0,3,0,0,0,0,0,13,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,140,50,19,0.61,0,0,0,0,28,0,0,0,0,0,0,1,81,0,0,5,20,1,0,0,11,0,0,1,0,0,139,0,3,0,0,2,49,1,0,1,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,140,1,4,2.69,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,140,14,13,0.59,0,0,0,0,8,0,0,0,0,0,0,1,38,0,0,32,24,2,0,2,7,0,0,2,0,0,71,0,0,0,0,2,15,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,140,6,23,0.43,0,0,0,0,4,0,0,0,0,0,0,1,164,0,0,0,5,3,0,0,7,0,0,1,0,0,87,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,140,55,20,0.4,0,0,0,0,23,0,0,0,0,0,0,1,85,0,0,1,811,2,0,5,9,0,0,3,0,0,227,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,140,21,10,0.48,0,0,0,0,11,0,0,0,0,0,0,1,6,0,0,0,25,0,0,0,3,0,0,0,0,0,27,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,140,9,34,0.36,0,0,0,0,1,0,0,0,0,0,0,1,16,0,0,0,2,0,0,0,1,0,0,1,0,0,27,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,138,2,20,0.64,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2,0,0,0,2,0,0,0,0,0,11,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
6,138,35,9,1.27,0,0,0,0,23,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,138,51,24,0.5,0,0,0,0,23,0,0,0,0,0,0,13,17,40,0,0,5,0,0,0,10,0,0,5,0,0,16,0,4,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,138,15,19,0.61,0,0,0,0,1,0,0,0,0,0,0,1,81,0,0,5,16,1,0,0,9,0,0,1,0,0,139,0,2,0,0,2,49,1,0,1,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138,0,1,9.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,138,8,3,2.05,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,16,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,138,6,10,2.16,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,138,0,5,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,138,20,18,0.58,0,0,0,0,2,0,0,0,0,0,0,1,45,0,0,3,13,0,0,0,7,0,0,0,0,0,48,0,1,0,0,2,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,138,19,11,0.63,0,0,0,0,15,0,0,0,0,0,0,1,20,0,0,2,0,0,0,1,3,0,0,2,0,0,47,0,1,0,0,2,4,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138,12,5,1.65,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,138,50,17,0.62,0,0,0,0,39,0,0,1,0,0,0,1,19,0,0,0,1,0,0,0,5,0,0,0,0,0,44,0,1,0,0,2,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138,17,7,0.54,0,0,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,138,101,10,0.82,0,0,0,0,15,0,0,0,0,0,0,1,21,0,0,0,65,0,0,0,1,0,0,0,0,0,25,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,138,4,13,0.59,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,30,24,2,0,2,7,0,0,2,0,0,71,0,0,0,0,2,15,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,138,9,10,0.63,0,0,0,0,3,0,0,0,0,0,0,1,38,0,0,0,2,2,0,0,6,0,0,1,0,0,60,0,0,0,0,2,4,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,138,2,25,0.24,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,2,2,0,0,1,2,0,0,0,0,0,24,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,138,4,10,1.06,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0,0,0,0,3,0,0,1,0,0,50,0,1,0,0,2,9,1,0,0,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,138,11,26,0.46,0,0,0,0,1,0,0,0,0,0,0,1,28,0,0,1,11,0,0,0,1,0,0,1,0,0,29,0,7,0,0,2,6,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,138,12,20,0.4,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,741,1,0,5,7,0,0,3,0,0,227,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138,32,18,0.53,0,0,0,0,16,0,0,0,0,0,0,1,7,0,0,0,4,2,0,0,6,0,0,0,0,0,15,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,138,4,4,1.44,0,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,7,6,1.35,0,0,0,0,5,0,0,0,0,0,0,1,6,0,0,0,2,0,0,0,1,0,0,0,0,0,9,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,137,15,20,0.32,4,2,0,4,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,137,3,9,1.29,0,0,0,0,3,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,2,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,137,1,5,2.21,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,7,0,0,0,0,0,19,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,137,4,7,0.6,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,137,7,1,5.67,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,137,8,6,1.4,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,2,0,0,0,1,0,0,0,0,0,9,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,186,45,19,0.62,0,0,0,0,13,0,0,0,0,0,0,1,181,0,0,5,18,1,0,0,9,0,0,1,0,0,143,0,2,0,0,2,49,1,0,1,0,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,186,6,18,0.59,0,0,0,0,4,0,0,0,0,0,0,1,145,0,0,2,13,0,0,0,7,0,0,0,0,0,48,0,1,0,0,2,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,186,28,20,0.27,2,0,0,2,0,0,0,0,0,3,0,1,147,0,0,0,0,0,0,1,2,0,0,1,0,0,27,0,2,4,23,2,7,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,186,55,10,1.18,0,0,0,0,43,0,0,0,0,0,0,1,125,0,0,1,0,0,0,0,7,0,0,1,0,0,50,0,1,0,0,2,9,1,0,0,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,186,13,23,0.43,0,0,0,0,9,0,0,0,0,0,0,1,1164,0,0,0,7,3,0,0,7,0,0,1,0,0,87,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,186,31,26,0.5,0,0,0,0,25,0,0,0,0,0,0,1,128,0,0,1,11,0,0,0,3,0,0,1,0,0,29,0,7,0,0,2,6,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,143,13,24,0.52,0,0,0,0,11,0,0,0,0,0,0,13,17,36,0,0,5,0,0,0,6,0,0,5,0,0,16,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,143,3,17,0.77,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,143,2,3,2.05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,16,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,143,0,5,2.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,143,7,18,0.59,0,0,0,0,5,0,0,0,0,0,0,1,45,0,0,2,13,0,0,0,7,0,0,0,0,0,48,0,1,0,0,2,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,143,50,10,0.72,0,0,0,0,42,0,0,0,0,0,0,1,40,0,0,2,2,2,0,0,4,0,0,1,0,0,60,0,0,0,0,2,4,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,143,14,10,1.18,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0,0,0,0,5,0,0,1,0,0,50,0,1,0,0,2,9,1,0,0,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,143,64,4,2.56,0,0,0,0,60,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,150,2,1,9.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,145,18,24,0.55,0,0,0,0,10,0,0,0,0,0,0,13,17,36,0,0,5,0,0,0,6,0,0,4,0,0,16,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,137,22,13,0.51,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,137,6,18,0.22,-1,0,0,-1,1,0,0,0,0,1,0,1,9,0,0,0,4,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,137,31,24,0.39,1,1,0,1,3,0,0,-3,2,0,-1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
136,137,8,19,0.62,0,0,0,0,4,0,0,0,0,0,0,1,81,0,0,5,16,1,0,0,9,0,0,1,0,0,139,0,2,0,0,2,49,1,0,1,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,137,17,20,0.4,4,0,0,3,4,0,0,1,0,0,0,1,85,0,0,0,741,1,0,5,7,0,0,3,0,0,227,0,14,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,137,3,11,0.64,2,0,0,2,1,0,0,0,0,1,0,12,14,0,0,0,131,0,0,1,6,0,0,1,0,0,63,0,12,0,0,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,137,3,15,0.4,-1,0,0,-1,2,0,0,0,0,0,0,1,11,0,0,0,1,0,0,3,1,0,0,1,0,0,24,0,0,0,0,2,16,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,20,53,0.21,0,0,0,0,-6,0,0,0,0,0,0,1,8,0,0,0,1,1,0,0,1,0,0,0,0,0,14,0,0,0,0,3,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,219,20,3,0.83,0,0,0,0,-6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,219,20,18,0.15,0,0,0,0,-6,0,0,0,0,0,0,1,9,0,0,0,4,0,0,0,1,0,0,0,0,0,18,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,219,21,24,0.31,0,0,0,0,-6,0,0,-1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2,219,20,66,0.3,0,0,0,0,-6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,0,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
14,219,20,7,0.1,0,0,0,0,-6,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,0,141,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,20,1,2,0,0,0,0,-6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,219,20,17,0.04,0,0,0,0,-6,0,0,0,0,0,0,1,49,0,0,0,5,0,0,0,1,0,0,0,0,0,122,0,0,2,0,3,6,1,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
4,219,20,4,0.37,0,0,0,0,-6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,84,0,0.19,63,0,11,0,13,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,160,953,27,0.08,438,27,37,373,64,25,30,107,35,140,2,1,40,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,6,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,2021,54,0.14,915,54,35,912,231,31,34,197,110,263,4,1,60,0,0,0,0,0,0,4,6,0,0,0,0,0,14,0,0,0,0,0,4,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,113,5,0.14,72,5,1,6,13,4,4,7,4,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,42,4,1.12,2,4,0,2,18,2,2,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,484,14,0.36,150,14,9,108,109,21,21,74,29,57,1,1,22,0,0,0,0,0,0,0,2,0,0,0,0,0,42,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,729,11,0.73,189,11,2,134,261,33,33,112,37,56,2,120,62,0,0,0,0,2,0,0,6,0,0,0,0,0,68,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,422,18,0.94,116,18,14,76,184,3,9,42,16,31,2,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,160,519,12,0.44,137,12,9,91,137,24,24,73,28,55,1,1,28,0,0,0,0,0,0,0,6,0,0,0,0,0,56,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,160,330,12,0.69,79,12,8,63,118,14,14,43,16,25,1,1,14,0,0,0,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,136,6,25,0.29,4,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2,136,1,65,0.3,-1,-1,0,-1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
14,136,4,7,0.1,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,136,2,17,0.04,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,2,0,1,6,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
48,136,4,11,0.65,-2,0,0,-2,2,0,0,0,0,-1,0,12,14,0,0,0,131,0,0,1,6,0,0,1,0,0,63,0,12,0,0,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,145,2,23,0.43,0,0,0,0,0,0,0,0,0,0,0,1,164,0,0,0,5,3,0,0,7,0,0,1,0,0,87,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,226,20,10,0.53,0,0,0,0,-6,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,6,0,0,0,0,0,223,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,226,20,10,0.53,0,0,0,0,-6,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,6,0,0,0,0,0,223,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,154,10,19,0.62,1,0,0,1,6,1,1,1,1,1,0,1,81,0,0,5,16,1,0,0,9,0,0,1,0,0,141,0,2,0,0,2,49,1,0,1,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,155,2,24,0.55,0,0,0,0,0,0,0,0,0,0,0,13,19,36,0,0,5,0,0,0,6,0,0,4,0,0,16,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,155,5,19,0.62,3,0,0,4,0,0,0,0,0,2,0,1,81,0,0,5,16,1,0,0,9,0,0,1,0,0,140,0,2,0,0,2,51,1,0,1,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,155,23,14,0.56,-1,1,0,-2,0,0,0,2,0,0,0,1,29,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,142,6,12,0.32,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,140,3,7,0.1,1,0,0,1,1,0,0,1,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,157,1,18,0.59,1,0,0,1,0,0,0,0,0,0,0,1,45,0,0,2,13,0,0,0,7,0,0,0,0,0,48,0,1,0,0,2,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,157,2,13,0.59,-1,0,0,-1,1,0,0,0,0,0,0,1,38,0,0,30,24,2,0,2,7,0,0,2,0,0,71,0,0,0,0,2,15,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,157,5,23,0.35,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,157,41,11,0.5,6,-28,2,6,12,4,4,7,4,5,-2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,157,9,11,0.27,4,0,0,4,0,1,1,2,2,2,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,157,4,14,0.3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,4,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,157,4,14,0.44,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,157,12,23,0.43,6,0,0,5,0,0,1,1,1,2,0,1,166,0,0,0,5,3,0,0,7,0,0,1,0,0,89,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,157,4,13,0.4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,157,9,23,0.46,4,0,0,2,-2,0,0,1,0,1,0,15,6,0,0,0,4,0,0,0,1,0,0,1,0,0,19,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,186,4,23,0.44,-6,0,0,-5,11,0,-1,0,-1,-2,0,1,165,0,0,0,5,3,0,0,7,0,0,1,0,0,90,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
